detection_model,metric,dataset,model,correlation,pvalue,significant
microsoft/deberta-v3-small,L_THEIR_PRON,reviews,llama3.3,-0.16465303203346926,0.33724456716688633,False
microsoft/deberta-v3-small,L_THEIR_PRON,qa,llama3.3,-0.047801103447541446,0.7819007153041726,False
microsoft/deberta-v3-small,L_THEIR_PRON,abstracts,qwen72b,0.010566480925003804,0.9512293599278605,False
microsoft/deberta-v3-small,L_THEIR_PRON,news,qwen72b,0.11476734796023108,0.5050853451507057,False
microsoft/deberta-v3-small,L_THEIR_PRON,reviews,qwen72b,-0.18339958931142486,0.2843148498636985,False
microsoft/deberta-v3-small,L_THEIR_PRON,qa,qwen72b,-0.1606166443658205,0.3493843033161792,False
microsoft/deberta-v3-small,L_THEIR_PRON,abstracts,qwen32b,0.03805480026374539,0.8255983108742216,False
microsoft/deberta-v3-small,L_THEIR_PRON,news,qwen32b,0.4069657610334193,0.013766770902268074,True
microsoft/deberta-v3-small,L_THEIR_PRON,reviews,qwen32b,-0.2444648155260352,0.1507376281289078,False
microsoft/deberta-v3-small,L_THEIR_PRON,qa,qwen32b,-0.5451024092873253,0.0005865005522509257,True
microsoft/deberta-v3-small,L_THEIR_PRON,abstracts,qwen14b,-0.009877259275752549,0.9544071059899499,False
microsoft/deberta-v3-small,L_THEIR_PRON,news,qwen14b,0.1433478257987379,0.4042510975121687,False
microsoft/deberta-v3-small,L_THEIR_PRON,reviews,qwen14b,-0.2624874046125139,0.12195880639285352,False
microsoft/deberta-v3-small,L_THEIR_PRON,qa,qwen14b,-0.33878467273763374,0.04326095984395433,True
microsoft/deberta-v3-small,L_THEIR_PRON,abstracts,solar,0.2458261102078635,0.14840538620917496,False
microsoft/deberta-v3-small,L_THEIR_PRON,news,solar,0.45879593296908056,0.004886840357556263,True
microsoft/deberta-v3-small,L_THEIR_PRON,reviews,solar,0.03275596022577584,0.8495830954820872,False
microsoft/deberta-v3-small,L_THEIR_PRON,qa,solar,-0.10464333427288929,0.5436034003650176,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,mistral,-0.22142103814522116,0.1943495177442555,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,mistral,-0.21136697863289022,0.21590756904553754,False
microsoft/deberta-v3-small,L_YOURS_PRON,qa,mistral,-0.1344999753674618,0.43416584512686646,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,deepseek,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,deepseek,-0.12341484971921443,0.47330962757488765,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,deepseek,0.4067753263480025,0.013815377014637595,True
microsoft/deberta-v3-small,L_YOURS_PRON,qa,deepseek,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,llama3.3,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,llama3.3,-0.11044112546701754,0.5213752184356821,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,llama3.3,0.01890421756552465,0.9128598837661945,False
microsoft/deberta-v3-small,L_YOURS_PRON,qa,llama3.3,0.21146518931122874,0.21568934361533892,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,qwen72b,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,qwen72b,0.18324524971761452,0.28472734954039525,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,qwen72b,-0.02916638478416292,0.8659082868422452,False
microsoft/deberta-v3-small,L_YOURS_PRON,qa,qwen72b,0.22589282263852206,0.18526319321760407,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,qwen32b,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,qwen32b,0.5636841833814722,0.0003436610935490071,True
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,qwen32b,0.21659240751565137,0.20450667589590968,False
microsoft/deberta-v3-small,L_YOURS_PRON,qa,qwen32b,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,qwen14b,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,qwen14b,0.10850062477897197,0.5287648634183473,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,qwen14b,-0.06497661913960529,0.7065458272056543,False
microsoft/deberta-v3-small,L_YOURS_PRON,qa,qwen14b,0.11827236089314104,0.4920781415407711,False
microsoft/deberta-v3-small,L_YOURS_PRON,abstracts,solar,,,False
microsoft/deberta-v3-small,L_YOURS_PRON,news,solar,0.1891644998429958,0.26918375085868973,False
microsoft/deberta-v3-small,L_YOURS_PRON,reviews,solar,0.47376843222940185,0.0035144923864211283,True
microsoft/deberta-v3-small,L_YOURS_PRON,qa,solar,-0.4151296941049482,0.011814357797801291,True
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,mistral,-0.21410734740420595,0.20987530192336962,False
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,mistral,-0.3245612482773529,0.05344764475701654,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,mistral,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,deepseek,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,deepseek,-0.39140009035183526,0.018247039895391004,True
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,deepseek,0.06800677576611709,0.6935094263410938,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,deepseek,0.48655275151070304,0.0026211981131811636,True
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,llama3.3,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,llama3.3,0.024143321214801717,0.8888434756799731,False
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,llama3.3,0.22119398372956783,0.1948190579937453,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,llama3.3,-0.06584288710900088,0.7028103583710277,False
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,qwen72b,-0.06404842263860179,0.7105558438678605,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,qwen72b,-0.4731163110869264,0.0035664061325298385,True
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,qwen72b,0.2660254528201996,0.11682728091050099,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,qwen72b,-0.041641023253514126,0.8094519556797402,False
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,qwen32b,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,qwen32b,0.2828099304247639,0.09466448768177459,False
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,qwen32b,0.20886237820964795,0.22152419767969864,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,qwen32b,-0.5722989771199373,0.00026532733836396655,True
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,qwen14b,-0.2683514994101761,0.1135429603816536,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,qwen14b,0.283854088188001,0.09340043137672453,False
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,qwen14b,0.12410487313722356,0.470820215073748,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,qwen14b,0.06313114125994772,0.7145262377416528,False
microsoft/deberta-v3-small,L_THEIRS_PRON,abstracts,solar,,,False
microsoft/deberta-v3-small,L_THEIRS_PRON,news,solar,0.19651455800946288,0.25067176151130244,False
microsoft/deberta-v3-small,L_THEIRS_PRON,reviews,solar,-0.04375501177202823,0.7999698037465239,False
microsoft/deberta-v3-small,L_THEIRS_PRON,qa,solar,0.050116357986023236,0.771610919978413,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,mistral,-0.14675648226247776,0.3930488367259438,False
microsoft/deberta-v3-small,L_HERS_PRON,reviews,mistral,0.0443091298341824,0.7974889373527411,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,mistral,-0.20634263584515555,0.22727485787368276,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,deepseek,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,deepseek,0.28336737015152474,0.09398803288760875,False
microsoft/deberta-v3-small,L_HERS_PRON,reviews,deepseek,0.02948124590950952,0.8644740266190681,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,deepseek,0.2538181350901527,0.1352415595944018,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,llama3.3,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,llama3.3,0.009518987927089183,0.9560592391974095,False
microsoft/deberta-v3-small,L_HERS_PRON,reviews,llama3.3,0.12093601386021635,0.48230933194582337,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,llama3.3,0.29993715397172527,0.07552138582179785,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,qwen72b,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,qwen72b,0.5106247426871698,0.0014624365165776371,True
microsoft/deberta-v3-small,L_HERS_PRON,reviews,qwen72b,0.23860202514239856,0.1610873093298938,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,qwen72b,-0.08203897753555696,0.6343128701340818,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,qwen32b,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,qwen32b,0.5087724056824457,0.001531920808400306,True
microsoft/deberta-v3-small,L_HERS_PRON,reviews,qwen32b,0.1787380569916266,0.29694409309577,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,qwen32b,-0.5780205212858164,0.00022255177595762512,True
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,qwen14b,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,qwen14b,0.4181174136952943,0.011161056969067568,True
microsoft/deberta-v3-small,L_HERS_PRON,reviews,qwen14b,0.27438208955616444,0.10535161747729291,False
microsoft/deberta-v3-small,L_HERS_PRON,qa,qwen14b,-0.1995321891801162,0.24332347531281584,False
microsoft/deberta-v3-small,L_HERS_PRON,abstracts,solar,,,False
microsoft/deberta-v3-small,L_HERS_PRON,news,solar,-0.3555391070632993,0.033334474790124066,True
microsoft/deberta-v3-small,L_HERS_PRON,reviews,solar,0.49103275468631635,0.002358901036570733,True
microsoft/deberta-v3-small,L_HERS_PRON,qa,solar,-0.008433006308624334,0.9610682107036298,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,mistral,-0.12475193113071703,0.46849209555672117,False
microsoft/deberta-v3-small,L_OURS_PRON,news,mistral,-0.42785961570304437,0.009239346807763824,True
microsoft/deberta-v3-small,L_OURS_PRON,reviews,mistral,-0.020386705017473833,0.9060554173710165,False
microsoft/deberta-v3-small,L_OURS_PRON,qa,mistral,-0.2310884055138723,0.17508804880776926,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,deepseek,,,False
microsoft/deberta-v3-small,L_OURS_PRON,news,deepseek,0.2577595952284464,0.12907619119935115,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,deepseek,-0.10743943129049043,0.5328274266594387,False
microsoft/deberta-v3-small,L_OURS_PRON,qa,deepseek,,,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,llama3.3,-0.08372965977329291,0.6273201483163192,False
microsoft/deberta-v3-small,L_OURS_PRON,news,llama3.3,0.013517249713390182,0.9376334237576485,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,llama3.3,0.26672863012923914,0.11582698852325042,False
microsoft/deberta-v3-small,L_OURS_PRON,qa,llama3.3,0.03524140148585284,0.8383150147030399,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,qwen72b,0.0015070756745108188,0.9930398846478496,False
microsoft/deberta-v3-small,L_OURS_PRON,news,qwen72b,0.14540973058053333,0.3974531809886026,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,qwen72b,0.21650908623785403,0.20468511916491125,False
microsoft/deberta-v3-small,L_OURS_PRON,qa,qwen72b,-0.10209853144888476,0.55350004224096,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,qwen32b,-0.020769516157773456,0.9042994032377865,False
microsoft/deberta-v3-small,L_OURS_PRON,news,qwen32b,0.25305471342074454,0.1364604291614171,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,qwen32b,0.36275414684027607,0.029676470017358743,True
microsoft/deberta-v3-small,L_OURS_PRON,qa,qwen32b,-0.3132046228688608,0.06288354226978692,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,qwen14b,-0.00498361754672033,0.976986969135332,False
microsoft/deberta-v3-small,L_OURS_PRON,news,qwen14b,0.27389801684122883,0.10599211501537084,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,qwen14b,0.31015775193088163,0.06562663715423715,False
microsoft/deberta-v3-small,L_OURS_PRON,qa,qwen14b,-0.10295113878692042,0.5501749128985912,False
microsoft/deberta-v3-small,L_OURS_PRON,abstracts,solar,-0.31280864725461166,0.06323483302448746,False
microsoft/deberta-v3-small,L_OURS_PRON,news,solar,0.2995801089393494,0.07588696157471386,False
microsoft/deberta-v3-small,L_OURS_PRON,reviews,solar,0.4285891192527269,0.00910756073510305,True
microsoft/deberta-v3-small,L_OURS_PRON,qa,solar,-0.35329700683371407,0.034543452894996766,True
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,mistral,0.5462841061126277,0.0005674210904617989,True
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,mistral,-0.42694315753044343,0.009407206020547055,True
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,mistral,0.5197806077263035,0.0011581161518164017,True
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,deepseek,-0.31297833106301703,0.06308410846698169,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,deepseek,0.5155935135130152,0.0012895526952160443,True
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,deepseek,-0.18265235193123305,0.28631556711181366,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,deepseek,0.5279950057910121,0.0009341325767857385,True
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,llama3.3,,,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,llama3.3,0.1428297190206811,0.4059696330943499,False
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,llama3.3,-0.28778920958885373,0.08875250002170149,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,llama3.3,0.21625613598064192,0.20522750715541174,False
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,qwen72b,-0.06404842263860182,0.7105558438678605,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,qwen72b,0.5110123023218087,0.0014482543303044725,True
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,qwen72b,0.10468664831295049,0.5434356846172361,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,qwen72b,-0.025860833564647457,0.880990399601835,False
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,qwen32b,-0.2018910216548165,0.2376811248907657,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,qwen32b,0.09617296774984221,0.5768654235707593,False
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,qwen32b,0.2736333693220008,0.10634352610698819,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,qwen32b,-0.6205813303522671,5.395863273236606e-05,True
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,qwen14b,-0.2683514994101761,0.1135429603816536,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,qwen14b,0.4317314981348088,0.008558039309703419,True
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,qwen14b,-0.11793026469475032,0.4933400635143231,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,qwen14b,-0.48990541905500024,0.0024226457659637895,True
microsoft/deberta-v3-small,L_MYSELF_PRON,abstracts,solar,,,False
microsoft/deberta-v3-small,L_MYSELF_PRON,news,solar,0.3208061758833365,0.05643363247827168,False
microsoft/deberta-v3-small,L_MYSELF_PRON,reviews,solar,-0.08591692783535747,0.6183208257421295,False
microsoft/deberta-v3-small,L_MYSELF_PRON,qa,solar,-0.4865994365115705,0.0026183387078824376,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,mistral,0.4190713908299625,0.010959021673764757,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,mistral,0.16302161084470995,0.34211964337909456,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,mistral,-0.41535539936410365,0.011763899245967827,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,mistral,-0.4701744025637843,0.0038089686884626092,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,deepseek,-0.341768133754547,0.041337308726638794,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,deepseek,0.18790491372920437,0.27244379655391715,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,deepseek,0.11187847750127582,0.5159345485379304,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,deepseek,-0.4156892695107873,0.011689594084994969,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,llama3.3,-0.08372965977329291,0.6273201483163192,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,llama3.3,-0.06248861375275519,0.717311786127723,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,llama3.3,0.40541281581695005,0.014167379273230297,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,llama3.3,0.22019866900621823,0.19688670866767827,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,qwen72b,-0.025142564110229207,0.8842732664696729,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,qwen72b,0.5304720251805961,0.0008745748362495427,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,qwen72b,0.273986161464976,0.10587526799529792,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,qwen72b,-0.09527477410110459,0.580445491866759,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,qwen32b,-0.20189102165481654,0.2376811248907657,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,qwen32b,0.682073707140992,4.6252872683027605e-06,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,qwen32b,0.4017624130744285,0.015147886733293953,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,qwen32b,-0.5453183372857886,0.0005829722426120838,True
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,qwen14b,-0.19014258745658075,0.2666699880087154,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,qwen14b,0.308529021994087,0.0671311335405053,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,qwen14b,0.21768186646363505,0.20218339808217728,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,qwen14b,-0.31472349575566677,0.061550336689221906,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,abstracts,solar,-0.12875882237487646,0.45421176291460075,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,news,solar,0.1063963645957563,0.5368352357868534,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,reviews,solar,0.31915578317425675,0.057787256106991404,False
microsoft/deberta-v3-small,L_YOURSELF_PRON,qa,solar,-0.5201441397674436,0.0011472828644793886,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,mistral,0.10763597348913675,0.532073868471245,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,mistral,0.07822300182111204,0.6502101943416593,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,mistral,-0.25921316812103556,0.12685591303495602,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,deepseek,-0.34176813375454695,0.041337308726638794,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,deepseek,0.3788686946995703,0.02268609699569075,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,deepseek,-0.019069414607579598,0.9121013351284714,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,deepseek,0.16297292859777746,0.3422657757296275,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,llama3.3,0.15796769819576714,0.3574932934733399,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,llama3.3,0.026850055974556565,0.8764723425442653,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,llama3.3,0.31728243171460985,0.05935483761420406,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,llama3.3,-0.31684800600888724,0.05972312482587181,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,qwen72b,,,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,qwen72b,-0.42553653095254745,0.009669894238595567,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,qwen72b,0.15536268078583648,0.3655771642440726,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,qwen72b,-0.09028635065631725,0.6005070255338155,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,qwen32b,-0.20189102165481657,0.23768112489076518,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,qwen32b,-0.2659059258218495,0.11699795413629714,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,qwen32b,-0.09216288004816538,0.5929252343850103,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,qwen32b,-0.4359845138145002,0.00785954202450479,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,qwen14b,,,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,qwen14b,-0.051556143265167685,0.7652311901462835,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,qwen14b,0.006038958726007578,0.9721154118600888,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,qwen14b,-0.1805713229562664,0.29193524701288476,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,abstracts,solar,0.20118565996074425,0.2393590238227451,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,news,solar,-0.18016459214404532,0.29304180747811465,False
microsoft/deberta-v3-small,L_HIMSELF_PRON,reviews,solar,0.5003271425222969,0.001886830009914176,True
microsoft/deberta-v3-small,L_HIMSELF_PRON,qa,solar,-0.02329920716354833,0.8927069340120124,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,mistral,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,mistral,0.14600710955463478,0.3954960486695986,False
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,mistral,0.330929377041614,0.04867295678791122,True
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,mistral,-0.24020764324294538,0.1582032901582848,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,deepseek,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,deepseek,0.35187805378107967,0.03532688620453482,True
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,deepseek,-0.08744565236562905,0.6120632296698167,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,deepseek,-0.41933171677197245,0.010904431217454205,True
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,llama3.3,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,llama3.3,0.1094432225852405,0.525168995185042,False
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,llama3.3,-0.12839107942586503,0.45551252567167183,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,llama3.3,-0.17960609164969568,0.2945656506750382,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,qwen72b,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,qwen72b,-0.39188944408861753,0.018089612432469246,True
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,qwen72b,0.1898599138167322,0.26739489153695295,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,qwen72b,-0.011061644023023596,0.9489468004088357,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,qwen32b,0.05155560356322341,0.7652335787620735,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,qwen32b,-0.427399785068236,0.009323247979805629,True
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,qwen32b,-0.059773486131114384,0.7291219811693193,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,qwen32b,-0.32766997796310865,0.05107214923534827,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,qwen14b,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,qwen14b,-0.05501695396927259,0.7499590642941945,False
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,qwen14b,-0.26148561621298094,0.12344189669659654,False
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,qwen14b,-0.29525444573594833,0.08042633950018253,False
microsoft/deberta-v3-small,L_HERSELF_PRON,abstracts,solar,,,False
microsoft/deberta-v3-small,L_HERSELF_PRON,news,solar,-0.3680560896321504,0.027204067411698837,True
microsoft/deberta-v3-small,L_HERSELF_PRON,reviews,solar,0.516520987418072,0.001259356760243211,True
microsoft/deberta-v3-small,L_HERSELF_PRON,qa,solar,-0.5178204374737803,0.0012180987370597723,True
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,mistral,0.09786090237906453,0.5701646017708333,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,mistral,-0.27235449429268277,0.10805411679388956,False
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,mistral,-0.13895122776727478,0.4189661143651081,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qa,mistral,0.4071607063814835,0.013717162918529018,True
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,deepseek,-0.2986661557578314,0.07682903401559259,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,deepseek,0.39622352600852856,0.016744241341564884,True
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,deepseek,-0.08032319749587959,0.6414414124665059,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qa,deepseek,0.41090671985283533,0.012792783044117816,True
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,llama3.3,0.09548316063317885,0.5796140085774879,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,llama3.3,0.16151499590539622,0.3466597925771278,False
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,llama3.3,-0.12242528258332941,0.47689174546880947,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qa,llama3.3,-0.38531696076665606,0.020301510058439963,True
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,qwen72b,-0.07024973053506846,0.683914997230007,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,qwen72b,-0.2447536250506872,0.15024060878356868,False
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,qwen72b,0.1084281062933206,0.5290420054811393,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qa,qwen72b,-0.05458191735593904,0.751873823313549,False
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,qwen32b,-0.2034237308896694,0.2340625528832467,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,qwen32b,-0.48277663825224626,0.0028616967911920385,True
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,qwen32b,0.1358062208112719,0.42967415542243714,False
microsoft/deberta-v3-small,L_ITSELF_PRON,qa,qwen32b,0.21078168264390817,0.21721125337888067,False
microsoft/deberta-v3-small,L_ITSELF_PRON,abstracts,qwen14b,-0.2746659571655812,0.10497738666858866,False
microsoft/deberta-v3-small,L_ITSELF_PRON,news,qwen14b,-0.07107380653481517,0.6804020538646115,False
microsoft/deberta-v3-small,L_ITSELF_PRON,reviews,qwen14b,-0.15043511872255885,0.38116329128310455,False
